Name_data_0,Data_0,Name_data_1,Data_1,Name_data_2,Data_2,Data_3,Data_4,Data_5,Date
Sopimustyyppi,Toistaiseksi voimassaoleva,Kuukausimaksu,4.56,Energiamaksu,0.46,Pörssisidonnainen,Toistaiseksi voimassa kahden viikon irtisanomisajalla,Pohjois-Karjalan Sähkö Oy,2025-05-06
Sopimustyyppi,Toistaiseksi voimassaoleva,Energiamaksu,0.42,Kuukausimaksu,4.95,Pörssisidonnainen,Toistaiseksi voimassa kahden viikon irtisanomisajalla,Turku Energia Oy,2025-05-06
Sopimustyyppi,Toistaiseksi voimassaoleva,Kuukausimaksu,4.99,Energiamaksu,0.42,Pörssisidonnainen,Toistaiseksi voimassa kahden viikon irtisanomisajalla,Nordic Green Energy,2025-05-06
Sopimustyyppi,Toistaiseksi voimassaoleva,Kuukausimaksu,4.95,Energiamaksu,0.46,Pörssisidonnainen,Toistaiseksi voimassa kahden viikon irtisanomisajalla,Väre Oy,2025-05-06
Sopimustyyppi,Toistaiseksi voimassaoleva,Energiamaksu,0.59,Kuukausimaksu,4.05,Pörssisidonnainen,Toistaiseksi voimassa kahden viikon irtisanomisajalla,Nurmijärven Sähkö Oy,2025-05-06
Sopimustyyppi,Toistaiseksi voimassaoleva,Kuukausimaksu,4.89,Energiamaksu,0.49,Pörssisidonnainen,Toistaiseksi voimassa kahden viikon irtisanomisajalla,Köyliön-Säkylän Sähkö Oy,2025-05-06
Sopimustyyppi,Toistaiseksi voimassaoleva,Kuukausimaksu,4.48,Energiamaksu,0.54,Pörssisidonnainen,Toistaiseksi voimassa kahden viikon irtisanomisajalla,Vihreä Älyenergia Oy,2025-05-06
Sopimustyyppi,Toistaiseksi voimassaoleva,Kuukausimaksu,4.04,Energiamaksu,0.60,Pörssisidonnainen,Toistaiseksi voimassa kahden viikon irtisanomisajalla,Keravan Energia Oy,2025-05-06
Sopimustyyppi,Toistaiseksi voimassaoleva,Energiamaksu,0.49,Kuukausimaksu,4.96,Pörssisidonnainen,Toistaiseksi voimassa kahden viikon irtisanomisajalla,Helen Oy,2025-05-06
Sopimustyyppi,Toistaiseksi voimassaoleva,Kuukausimaksu,4.91,Energiamaksu,0.50,Pörssisidonnainen,Toistaiseksi voimassa kahden viikon irtisanomisajalla,Lumme Energia,2025-05-06
Sopimustyyppi,Toistaiseksi voimassaoleva,Kuukausimaksu,5.00,Energiamaksu,0.50,Pörssisidonnainen,Toistaiseksi voimassa kahden viikon irtisanomisajalla,Omavoima Oy,2025-05-06
Sopimustyyppi,Toistaiseksi voimassaoleva,Energiamaksu,0.54,Kuukausimaksu,4.78,Pörssisidonnainen,Toistaiseksi voimassa kahden viikon irtisanomisajalla,Vihreä Älyenergia Oy,2025-05-06
Sopimustyyppi,Toistaiseksi voimassaoleva,Kuukausimaksu,4.99,Energiamaksu,0.52,Pörssisidonnainen,Toistaiseksi voimassa kahden viikon irtisanomisajalla,Nordic Green Energy,2025-05-06
Sopimustyyppi,Toistaiseksi voimassaoleva,Kuukausimaksu,4.96,Energiamaksu,0.60,Pörssisidonnainen,Toistaiseksi voimassa kahden viikon irtisanomisajalla,Oomi Oy,2025-05-06
Sopimustyyppi,Toistaiseksi voimassaoleva,Energiamaksu,0.50,Kuukausimaksu,5.95,Pörssisidonnainen,Toistaiseksi voimassa kahden viikon irtisanomisajalla,Vattenfall Oy,2025-05-06
Sopimustyyppi,Toistaiseksi voimassaoleva,Kuukausimaksu,2.53,Energiamaksu,0.92,Pörssisidonnainen,Toistaiseksi voimassa kahden viikon irtisanomisajalla,Kokkolan Energia Oy,2025-05-06
Sopimustyyppi,Toistaiseksi voimassaoleva,Energiamaksu,0.39,Kuukausimaksu,6.99,Pörssisidonnainen,Toistaiseksi voimassa kahden viikon irtisanomisajalla,Nurmijärven Sähkö Oy,2025-05-06
Sopimustyyppi,Toistaiseksi voimassaoleva,Kuukausimaksu,3.50,Energiamaksu,0.85,Pörssisidonnainen,Toistaiseksi voimassa kahden viikon irtisanomisajalla,Aalto energia Oy,2025-05-06
Sopimustyyppi,Toistaiseksi voimassaoleva,Kuukausimaksu,5.99,Energiamaksu,0.59,Pörssisidonnainen,Toistaiseksi voimassa kahden viikon irtisanomisajalla,Fortum Markets Oy,2025-05-06
Sopimustyyppi,Toistaiseksi voimassaoleva,Energiamaksu,0.59,Kuukausimaksu,5.99,Pörssisidonnainen,Toistaiseksi voimassa kahden viikon irtisanomisajalla,Keravan Energia Oy,2025-05-06
Sopimustyyppi,Toistaiseksi voimassaoleva,Kuukausimaksu,5.01,Energiamaksu,0.73,Pörssisidonnainen,Toistaiseksi voimassa kahden viikon irtisanomisajalla,Väre Oy,2025-05-06
Sopimustyyppi,Toistaiseksi voimassaoleva,Kuukausimaksu,4.00,Energiamaksu,0.87,Pörssisidonnainen,Toistaiseksi voimassa kahden viikon irtisanomisajalla,Vaasan Sähkö Myynti Oy,2025-05-06
Sopimustyyppi,Toistaiseksi voimassaoleva,Kuukausimaksu,3.04,Energiamaksu,1.01,Pörssisidonnainen,Toistaiseksi voimassa kahden viikon irtisanomisajalla,Herrfors Oy Ab,2025-05-06
Sopimustyyppi,Toistaiseksi voimassaoleva,Energiamaksu,0.71,Kuukausimaksu,5.57,Pörssisidonnainen,Toistaiseksi voimassa kahden viikon irtisanomisajalla,Kuoreveden Sähkö Oy,2025-05-06
Sopimustyyppi,Toistaiseksi voimassaoleva,Energiamaksu,0.00,Energiamaksu,0.79,Pörssisidonnainen,Toistaiseksi voimassa kahden viikon irtisanomisajalla,Turku Energia Oy,2025-05-06
Sopimustyyppi,Toistaiseksi voimassaoleva,Energiamaksu,0.90,Kuukausimaksu,4.04,Pörssisidonnainen,Toistaiseksi voimassa kahden viikon irtisanomisajalla,Keravan Energia Oy,2025-05-06
Sopimustyyppi,Toistaiseksi voimassaoleva,Kuukausimaksu,5.97,Energiamaksu,0.80,Pörssisidonnainen,Toistaiseksi voimassa kahden viikon irtisanomisajalla,Oomi Oy,2025-05-06
Sopimustyyppi,Toistaiseksi voimassaoleva,Kuukausimaksu,4.99,Energiamaksu,0.99,Pörssisidonnainen,Toistaiseksi voimassa kahden viikon irtisanomisajalla,Nordic Green Energy,2025-05-06
Sopimustyyppi,Toistaiseksi voimassaoleva,Energiamaksu,1.32,Kuukausimaksu,5.57,Pörssisidonnainen,Toistaiseksi voimassa kahden viikon irtisanomisajalla,Kuoreveden Sähkö Oy,2025-05-06
Sopimustyyppi,Toistaiseksi voimassaoleva,Energiamaksu,1.60,Kuukausimaksu,4.05,Pörssisidonnainen,Toistaiseksi voimassa kahden viikon irtisanomisajalla,Nurmijärven Sähkö Oy,2025-05-06
Sopimustyyppi,Toistaiseksi voimassaoleva,Energiamaksu,4.99,Kuukausimaksu,2.53,Kiinteähintainen,Toistaiseksi voimassa kahden viikon irtisanomisajalla,Kokkolan Energia Oy,2025-05-06
Sopimustyyppi,Toistaiseksi voimassaoleva,Energiamaksu,4.88,Kuukausimaksu,3.99,Kiinteähintainen,Toistaiseksi voimassa kahden viikon irtisanomisajalla,Cheap Energy Finland Oy,2025-05-06
Sopimustyyppi,Toistaiseksi voimassaoleva,Kuukausimaksu,5.95,Energiamaksu,4.89,Kiinteähintainen,Toistaiseksi voimassa kahden viikon irtisanomisajalla,Aalto energia Oy,2025-05-06
Sopimustyyppi,Toistaiseksi voimassaoleva,Kuukausimaksu,5.95,Energiamaksu,5.19,Kiinteähintainen,Toistaiseksi voimassa kahden viikon irtisanomisajalla,Aalto energia Oy,2025-05-06
Sopimustyyppi,Toistaiseksi voimassaoleva,Kuukausimaksu,3.98,Energiamaksu,5.51,Kiinteähintainen,Toistaiseksi voimassa kahden viikon irtisanomisajalla,Helen Oy,2025-05-06
Sopimustyyppi,Toistaiseksi voimassaoleva,Kuukausimaksu,4.56,Energiamaksu,5.52,Kiinteähintainen,Toistaiseksi voimassa kahden viikon irtisanomisajalla,Pohjois-Karjalan Sähkö Oy,2025-05-06
Sopimustyyppi,Toistaiseksi voimassaoleva,Energiamaksu,5.79,Kuukausimaksu,2.53,Kiinteähintainen,Toistaiseksi voimassa kahden viikon irtisanomisajalla,Kokkolan Energia Oy,2025-05-06
Sopimustyyppi,Toistaiseksi voimassaoleva,Energiamaksu,5.98,Kuukausimaksu,4.90,Kiinteähintainen,Toistaiseksi voimassa kahden viikon irtisanomisajalla,Cheap Energy Finland Oy,2025-05-06
Sopimustyyppi,Toistaiseksi voimassaoleva,Kuukausimaksu,4.91,Energiamaksu,7.06,Kiinteähintainen,Toistaiseksi voimassa kahden viikon irtisanomisajalla,Lumme Energia,2025-05-06
Sopimustyyppi,Toistaiseksi voimassaoleva,Kuukausimaksu,4.52,Energiamaksu,6.71,Kiinteähintainen,Toistaiseksi voimassa kahden viikon irtisanomisajalla,Koillis-Satakunnan Sähkö Oy,2025-05-06
Sopimustyyppi,Toistaiseksi voimassaoleva,Kuukausimaksu,4.90,Energiamaksu,6.89,Kiinteähintainen,Toistaiseksi voimassa kahden viikon irtisanomisajalla,Hehku Energia Oy,2025-05-06
Sopimustyyppi,Toistaiseksi voimassaoleva,Energiamaksu,7.29,Kuukausimaksu,2.53,Kiinteähintainen,Toistaiseksi voimassa kahden viikon irtisanomisajalla,Kokkolan Energia Oy,2025-05-06
Sopimustyyppi,Toistaiseksi voimassaoleva,Energiamaksu,7.29,Kuukausimaksu,4.56,Kiinteähintainen,Toistaiseksi voimassa kahden viikon irtisanomisajalla,Pohjois-Karjalan Sähkö Oy,2025-05-06
Sopimustyyppi,Toistaiseksi voimassaoleva,Kuukausimaksu,3.54,Energiamaksu,7.50,Kiinteähintainen,Toistaiseksi voimassa kahden viikon irtisanomisajalla,Vaasan Sähkö Myynti Oy,2025-05-06
Sopimustyyppi,Toistaiseksi voimassaoleva,Energiamaksu,7.49,Kuukausimaksu,4.50,Kiinteähintainen,Toistaiseksi voimassa kahden viikon irtisanomisajalla,Aalto energia Oy,2025-05-06
Sopimustyyppi,Toistaiseksi voimassaoleva,Energiamaksu,7.80,Kuukausimaksu,4.50,Kiinteähintainen,Toistaiseksi voimassa kahden viikon irtisanomisajalla,Aalto energia Oy,2025-05-06
Sopimustyyppi,Toistaiseksi voimassaoleva,Kuukausimaksu,4.50,Energiamaksu,7.80,Kiinteähintainen,Toistaiseksi voimassa kahden viikon irtisanomisajalla,Hehku Energia Oy,2025-05-06
Sopimustyyppi,Toistaiseksi voimassaoleva,Kuukausimaksu,3.54,Energiamaksu,7.95,Kiinteähintainen,Toistaiseksi voimassa kahden viikon irtisanomisajalla,Vaasan Sähkö Myynti Oy,2025-05-06
Sopimustyyppi,Toistaiseksi voimassaoleva,Kuukausimaksu,3.95,Energiamaksu,8.50,Kiinteähintainen,Toistaiseksi voimassa kahden viikon irtisanomisajalla,Imatran Seudun Sähkö Oy,2025-05-06
Sopimustyyppi,Toistaiseksi voimassaoleva,Kuukausimaksu,4.55,Energiamaksu,8.95,Kiinteähintainen,Toistaiseksi voimassa kahden viikon irtisanomisajalla,Lammaisten Energia Oy,2025-05-06
Sopimustyyppi,Toistaiseksi voimassaoleva,Kuukausimaksu,9.00,Energiamaksu,8.87,Kiinteähintainen,Toistaiseksi voimassa kahden viikon irtisanomisajalla,Turku Energia Oy,2025-05-06
Sopimustyyppi,Toistaiseksi voimassaoleva,Kuukausimaksu,22.00,Energiamaksu,8.87,Kiinteähintainen,Toistaiseksi voimassa kahden viikon irtisanomisajalla,Turku Energia Oy,2025-05-06
Sopimustyyppi,Toistaiseksi voimassaoleva,Kuukausimaksu,26.00,Energiamaksu,8.87,Kiinteähintainen,Toistaiseksi voimassa kahden viikon irtisanomisajalla,Turku Energia Oy,2025-05-06
Sopimustyyppi,Toistaiseksi voimassaoleva,Kuukausimaksu,3.99,Energiamaksu,12.50,Kiinteähintainen,Toistaiseksi voimassa kahden viikon irtisanomisajalla,Keravan Energia Oy,2025-05-06
Sopimustyyppi,Toistaiseksi voimassaoleva,Kuukausimaksu,35.00,Energiamaksu,8.87,Kiinteähintainen,Toistaiseksi voimassa kahden viikon irtisanomisajalla,Turku Energia Oy,2025-05-06
Sopimustyyppi,Toistaiseksi voimassaoleva,Energiamaksu,13.50,Kuukausimaksu,3.99,Kiinteähintainen,Toistaiseksi voimassa kahden viikon irtisanomisajalla,Keravan Energia Oy,2025-05-06
Sopimustyyppi,Toistaiseksi voimassaoleva,Kuukausimaksu,3.99,Energiamaksu,13.50,Kiinteähintainen,Toistaiseksi voimassa kahden viikon irtisanomisajalla,Keravan Energia Oy,2025-05-06
Sopimustyyppi,Toistaiseksi voimassaoleva,Energiamaksu,13.36,Kuukausimaksu,5.56,Kiinteähintainen,Toistaiseksi voimassa kahden viikon irtisanomisajalla,Lumme Energia,2025-05-06
Sopimustyyppi,Toistaiseksi voimassaoleva,Kuukausimaksu,4.50,Energiamaksu,13.50,Kiinteähintainen,Toistaiseksi voimassa kahden viikon irtisanomisajalla,Aalto energia Oy,2025-05-06
Sopimustyyppi,Toistaiseksi voimassaoleva,Kuukausimaksu,5.99,Energiamaksu,13.55,Kiinteähintainen,Toistaiseksi voimassa kahden viikon irtisanomisajalla,Helen Oy,2025-05-06
Sopimustyyppi,Toistaiseksi voimassaoleva,Kuukausimaksu,5.99,Energiamaksu,13.55,Kiinteähintainen,Toistaiseksi voimassa kahden viikon irtisanomisajalla,Helen Oy,2025-05-06
Sopimustyyppi,Toistaiseksi voimassaoleva,Kuukausimaksu,4.96,Energiamaksu,13.90,Kiinteähintainen,Toistaiseksi voimassa kahden viikon irtisanomisajalla,Oomi Oy,2025-05-06
Sopimustyyppi,Toistaiseksi voimassaoleva,Kuukausimaksu,4.55,Energiamaksu,13.96,Kiinteähintainen,Toistaiseksi voimassa kahden viikon irtisanomisajalla,Vattenfall Oy,2025-05-06
Sopimustyyppi,Toistaiseksi voimassaoleva,Kuukausimaksu,4.96,Energiamaksu,13.99,Kiinteähintainen,Toistaiseksi voimassa kahden viikon irtisanomisajalla,Fortum Markets Oy,2025-05-06
Sopimustyyppi,Toistaiseksi voimassaoleva,Energiamaksu,13.95,Kuukausimaksu,5.95,Kiinteähintainen,Toistaiseksi voimassa kahden viikon irtisanomisajalla,Aalto energia Oy,2025-05-06
Sopimustyyppi,Toistaiseksi voimassaoleva,Energiamaksu,14.01,Kuukausimaksu,6.20,Kiinteähintainen,Toistaiseksi voimassa kahden viikon irtisanomisajalla,Väre Oy,2025-05-06
Sopimustyyppi,Toistaiseksi voimassaoleva,Kuukausimaksu,3.95,Energiamaksu,15.08,Kiinteähintainen,Toistaiseksi voimassa kahden viikon irtisanomisajalla,Imatran Seudun Sähkö Oy,2025-05-06
Sopimustyyppi,Toistaiseksi voimassaoleva,Kuukausimaksu,3.95,Energiamaksu,15.45,Kiinteähintainen,Toistaiseksi voimassa kahden viikon irtisanomisajalla,Aalto energia Oy,2025-05-06
Sopimustyyppi,Toistaiseksi voimassaoleva,Kuukausimaksu,4.96,Energiamaksu,15.90,Kiinteähintainen,Toistaiseksi voimassa kahden viikon irtisanomisajalla,Oomi Oy,2025-05-06
Sopimustyyppi,Toistaiseksi voimassaoleva,Kuukausimaksu,3.95,Energiamaksu,17.71,Kiinteähintainen,Toistaiseksi voimassa kahden viikon irtisanomisajalla,Imatran Seudun Sähkö Oy,2025-05-06
Sopimustyyppi,Toistaiseksi voimassaoleva,Kuukausimaksu,2.99,Energiamaksu,20.23,Kiinteähintainen,Toistaiseksi voimassa kahden viikon irtisanomisajalla,Nurmijärven Sähkö Oy,2025-05-06
Sopimustyyppi,Toistaiseksi voimassaoleva,Energiamaksu,8.87,Energiamaksu,9.40,Kiinteähintainen,Toistaiseksi voimassa kahden viikon irtisanomisajalla,Turku Energia Oy,2025-05-06
Sopimustyyppi,"(contracttypefixed_Below6)
Määräaikainen",Energiamaksu,4.29,Kuukausimaksu,5.95,Kiinteähintainen,Sopimuskauden keston mukaan,Aalto energia Oy,2025-05-06
Sopimustyyppi,"(6 kk)
Määräaikainen",Energiamaksu,4.62,Kuukausimaksu,5.45,Kiinteähintainen,Sopimuskauden keston mukaan,Turku Energia Oy,2025-05-06
Sopimustyyppi,"(6 kk)
Määräaikainen",Kuukausimaksu,4.50,Energiamaksu,5.10,Kiinteähintainen,Sopimuskauden keston mukaan,Porvoon Energia Oy,2025-05-06
Sopimustyyppi,"(contracttypefixed_Below6)
Määräaikainen",Energiamaksu,4.99,Kuukausimaksu,5.95,Kiinteähintainen,Sopimuskauden keston mukaan,Aalto energia Oy,2025-05-06
Sopimustyyppi,"(contracttypefixed_Below6)
Määräaikainen",Kuukausimaksu,2.99,Energiamaksu,5.60,Kiinteähintainen,Sopimuskauden keston mukaan,Vihreä Älyenergia Oy,2025-05-06
Sopimustyyppi,"(6 kk)
Määräaikainen",Energiamaksu,5.73,Kuukausimaksu,2.98,Kiinteähintainen,Sopimuskauden keston mukaan,Vattenfall Oy,2025-05-06
Sopimustyyppi,"(contracttypefixed_Below6)
Määräaikainen",Energiamaksu,5.73,Kuukausimaksu,2.99,Kiinteähintainen,Sopimuskauden keston mukaan,Aalto energia Oy,2025-05-06
Sopimustyyppi,"(muu)
Määräaikainen",Kuukausimaksu,4.65,Energiamaksu,5.60,Kiinteähintainen,Sopimuskauden keston mukaan,Parikkalan Valo Oy,2025-05-06
Sopimustyyppi,"(6 kk)
Määräaikainen",Kuukausimaksu,4.90,Energiamaksu,5.59,Kiinteähintainen,Sopimuskauden keston mukaan,Cheap Energy Finland Oy,2025-05-06
Sopimustyyppi,"(6 kk)
Määräaikainen",Kuukausimaksu,4.55,Energiamaksu,5.65,Kiinteähintainen,Sopimuskauden keston mukaan,Vaasan Sähkö Myynti Oy,2025-05-06
Sopimustyyppi,"(contracttypefixed_Below6)
Määräaikainen",Kuukausimaksu,2.99,Energiamaksu,5.89,Kiinteähintainen,Sopimuskauden keston mukaan,Vihreä Älyenergia Oy,2025-05-06
Sopimustyyppi,"(contracttypefixed_Below6)
Määräaikainen",Energiamaksu,5.98,Kuukausimaksu,2.99,Kiinteähintainen,Sopimuskauden keston mukaan,Aalto energia Oy,2025-05-06
Sopimustyyppi,"(6 kk)
Määräaikainen",Energiamaksu,5.95,Kuukausimaksu,3.55,Kiinteähintainen,Sopimuskauden keston mukaan,Kokkolan Energia Oy,2025-05-06
Sopimustyyppi,"(6 kk)
Määräaikainen",Energiamaksu,5.89,Kuukausimaksu,4.90,Kiinteähintainen,Sopimuskauden keston mukaan,Hehku Energia Oy,2025-05-06
Sopimustyyppi,"(6 kk)
Määräaikainen",Energiamaksu,5.99,Kuukausimaksu,4.08,Kiinteähintainen,Sopimuskauden keston mukaan,Aalto energia Oy,2025-05-06
Sopimustyyppi,"(6 kk)
Määräaikainen",Energiamaksu,5.90,Kuukausimaksu,5.90,Kiinteähintainen,Sopimuskauden keston mukaan,Imatran Seudun Sähkö Oy,2025-05-06
Sopimustyyppi,"(6 kk)
Määräaikainen",Kuukausimaksu,5.99,Energiamaksu,6.10,Kiinteähintainen,Sopimuskauden keston mukaan,Helen Oy,2025-05-06
Sopimustyyppi,"(contracttypefixed_Over24)
Määräaikainen",Kuukausimaksu,4.65,Energiamaksu,6.49,Kiinteähintainen,Sopimuskauden keston mukaan,Cheap Energy Finland Oy,2025-05-06
Sopimustyyppi,"(6 kk)
Määräaikainen",Kuukausimaksu,2.99,Energiamaksu,6.69,Kiinteähintainen,Sopimuskauden keston mukaan,Vihreä Älyenergia Oy,2025-05-06
Sopimustyyppi,"(contracttypefixed_Between1323)
Määräaikainen",Energiamaksu,6.80,Kuukausimaksu,4.00,Kiinteähintainen,Sopimuskauden keston mukaan,Paneliankosken Voima Oy,2025-05-06
Sopimustyyppi,"(contracttypefixed_Between1323)
Määräaikainen",Energiamaksu,6.85,Kuukausimaksu,5.60,Kiinteähintainen,Sopimuskauden keston mukaan,Turku Energia Oy,2025-05-06
Sopimustyyppi,"(24 kk)
Määräaikainen",Kuukausimaksu,4.56,Energiamaksu,6.98,Kiinteähintainen,Sopimuskauden keston mukaan,Pohjois-Karjalan Sähkö Oy,2025-05-06
Sopimustyyppi,"(12 kk)
Määräaikainen",Energiamaksu,6.99,Kuukausimaksu,4.50,Kiinteähintainen,Sopimuskauden keston mukaan,Hehku Energia Oy,2025-05-06
Sopimustyyppi,"(contracttypefixed_Between1323)
Määräaikainen",Kuukausimaksu,2.99,Energiamaksu,7.20,Kiinteähintainen,Sopimuskauden keston mukaan,Vihreä Älyenergia Oy,2025-05-06
Sopimustyyppi,"(12 kk)
Määräaikainen",Kuukausimaksu,5.60,Energiamaksu,6.95,Kiinteähintainen,Sopimuskauden keston mukaan,Turku Energia Oy,2025-05-06
Sopimustyyppi,"(12 kk)
Määräaikainen",Kuukausimaksu,5.80,Energiamaksu,6.99,Kiinteähintainen,Sopimuskauden keston mukaan,Vihreä Älyenergia Oy,2025-05-06
Sopimustyyppi,"(contracttypefixed_Between1323)
Määräaikainen",Kuukausimaksu,5.90,Energiamaksu,6.99,Kiinteähintainen,Sopimuskauden keston mukaan,Oomi Oy,2025-05-06
Sopimustyyppi,"(24 kk)
Määräaikainen",Kuukausimaksu,4.45,Energiamaksu,7.18,Kiinteähintainen,Sopimuskauden keston mukaan,Cheap Energy Finland Oy,2025-05-06
Sopimustyyppi,"(12 kk)
Määräaikainen",Kuukausimaksu,4.55,Energiamaksu,7.18,Kiinteähintainen,Sopimuskauden keston mukaan,Vaasan Sähkö Myynti Oy,2025-05-06
Sopimustyyppi,"(24 kk)
Määräaikainen",Kuukausimaksu,4.50,Energiamaksu,7.19,Kiinteähintainen,Sopimuskauden keston mukaan,Hehku Energia Oy,2025-05-06
Sopimustyyppi,"(muu)
Määräaikainen",Energiamaksu,7.32,Kuukausimaksu,3.55,Kiinteähintainen,Sopimuskauden keston mukaan,Kokkolan Energia Oy,2025-05-06
Sopimustyyppi,"(24 kk)
Määräaikainen",Energiamaksu,7.40,Kuukausimaksu,3.00,Kiinteähintainen,Sopimuskauden keston mukaan,Vihreä Älyenergia Oy,2025-05-06
Sopimustyyppi,"(12 kk)
Määräaikainen",Kuukausimaksu,3.90,Energiamaksu,7.30,Kiinteähintainen,Sopimuskauden keston mukaan,Porvoon Energia Oy,2025-05-06
Sopimustyyppi,"(24 kk)
Määräaikainen",Kuukausimaksu,3.90,Energiamaksu,7.30,Kiinteähintainen,Sopimuskauden keston mukaan,Porvoon Energia Oy,2025-05-06
Sopimustyyppi,"(contracttypefixed_Between1323)
Määräaikainen",Kuukausimaksu,5.99,Energiamaksu,7.12,Kiinteähintainen,Sopimuskauden keston mukaan,Helen Oy,2025-05-06
Sopimustyyppi,"(24 kk)
Määräaikainen",Kuukausimaksu,4.55,Energiamaksu,7.33,Kiinteähintainen,Sopimuskauden keston mukaan,Vaasan Sähkö Myynti Oy,2025-05-06
Sopimustyyppi,"(24 kk)
Määräaikainen",Energiamaksu,7.30,Kuukausimaksu,5.50,Kiinteähintainen,Sopimuskauden keston mukaan,Keravan Energia Oy,2025-05-06
Sopimustyyppi,"(24 kk)
Määräaikainen",Kuukausimaksu,3.90,Energiamaksu,7.50,Kiinteähintainen,Sopimuskauden keston mukaan,Porvoon Energia Oy,2025-05-06
Sopimustyyppi,"(12 kk)
Määräaikainen",Kuukausimaksu,3.90,Energiamaksu,7.50,Kiinteähintainen,Sopimuskauden keston mukaan,Porvoon Energia Oy,2025-05-06
Sopimustyyppi,"(12 kk)
Määräaikainen",Kuukausimaksu,3.90,Energiamaksu,7.50,Kiinteähintainen,Sopimuskauden keston mukaan,Porvoon Energia Oy,2025-05-06
Sopimustyyppi,"(24 kk)
Määräaikainen",Kuukausimaksu,3.90,Energiamaksu,7.50,Kiinteähintainen,Sopimuskauden keston mukaan,Porvoon Energia Oy,2025-05-06
Sopimustyyppi,"(24 kk)
Määräaikainen",Energiamaksu,7.50,Kuukausimaksu,4.00,Kiinteähintainen,Sopimuskauden keston mukaan,Paneliankosken Voima Oy,2025-05-06
Sopimustyyppi,"(24 kk)
Määräaikainen",Energiamaksu,7.45,Kuukausimaksu,4.52,Kiinteähintainen,Sopimuskauden keston mukaan,Koillis-Satakunnan Sähkö Oy,2025-05-06
Sopimustyyppi,"(24 kk)
Määräaikainen",Energiamaksu,7.30,Kuukausimaksu,6.00,Kiinteähintainen,Sopimuskauden keston mukaan,Keravan Energia Oy,2025-05-06
Sopimustyyppi,"(12 kk)
Määräaikainen",Energiamaksu,7.49,Kuukausimaksu,4.50,Kiinteähintainen,Sopimuskauden keston mukaan,Hehku Energia Oy,2025-05-06
